Entity,Code,Year,Hydro (% equivalent primary energy)
Indonesia,IDN,1997,1.7127143
Indonesia,IDN,1998,3.0781155
Indonesia,IDN,1999,2.8236709
Indonesia,IDN,2000,2.545488
Indonesia,IDN,2001,2.7474182
Indonesia,IDN,2002,2.2643816
Indonesia,IDN,2003,1.8997074
Indonesia,IDN,2004,2.026178
Indonesia,IDN,2005,2.168771
Indonesia,IDN,2006,1.9012122
Indonesia,IDN,2007,2.0646017
Indonesia,IDN,2008,2.0718975
Indonesia,IDN,2009,1.9793364
Indonesia,IDN,2010,2.7872143
Indonesia,IDN,2011,1.8656075
Indonesia,IDN,2012,1.8511734
Indonesia,IDN,2013,2.5484018
Indonesia,IDN,2014,2.2327356
Indonesia,IDN,2015,1.9828974
Indonesia,IDN,2016,2.635936
Indonesia,IDN,2017,2.5199976
Indonesia,IDN,2018,2.6604967
Indonesia,IDN,2019,2.4255998
Indonesia,IDN,2020,2.952485
Indonesia,IDN,2021,2.9188128
Indonesia,IDN,2022,2.549301
Indonesia,IDN,2023,2.2750204
Iran,IRN,1965,5.225076
Iran,IRN,1966,5.1514864
Iran,IRN,1967,5.041223
Iran,IRN,1968,4.9317346
Iran,IRN,1969,4.8371115
Iran,IRN,1970,4.415298
Iran,IRN,1971,4.332554
Iran,IRN,1972,5.018947
Iran,IRN,1973,3.5577042
Iran,IRN,1974,3.4556208
Iran,IRN,1975,3.114048
Iran,IRN,1976,3.095249
Iran,IRN,1977,2.8250146
Iran,IRN,1978,4.5260034
Iran,IRN,1979,3.6342707
Iran,IRN,1980,4.0647254
Iran,IRN,1981,4.421917
Iran,IRN,1982,4.111237
Iran,IRN,1983,3.3884647
Iran,IRN,1984,2.9317567
Iran,IRN,1985,2.7088304
Iran,IRN,1986,3.4556096
Iran,IRN,1987,3.573479
Iran,IRN,1988,3.6968005
Iran,IRN,1989,2.7610443
Iran,IRN,1990,2.6902497
Iran,IRN,1991,1.8835833
Iran,IRN,1992,2.7959177
Iran,IRN,1993,3.4577885
Iran,IRN,1994,2.021462
Iran,IRN,1995,2.326306
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.4810699
Iran,IRN,1998,1.7921339
Iran,IRN,1999,1.1420966
Iran,IRN,2000,0.8005609
Iran,IRN,2001,0.8115558
Iran,IRN,2002,1.43791
Iran,IRN,2003,1.6789327
Iran,IRN,2004,1.8770492
Iran,IRN,2005,2.1321754
Iran,IRN,2006,2.4839094
Iran,IRN,2007,2.2529476
Iran,IRN,2008,0.89960855
Iran,IRN,2009,0.789118
Iran,IRN,2010,1.1706661
Iran,IRN,2011,1.1661088
Iran,IRN,2012,1.3434602
Iran,IRN,2013,1.5028665
Iran,IRN,2014,1.4190632
Iran,IRN,2015,1.3044374
Iran,IRN,2016,1.4311326
Iran,IRN,2017,1.531028
Iran,IRN,2018,0.8407412
Iran,IRN,2019,2.7349262
Iran,IRN,2020,1.7988153
Iran,IRN,2021,1.0891078
Iran,IRN,2022,1.0531194
Iran,IRN,2023,1.6664655
Iraq,IRQ,2017,1.0206442
Iraq,IRQ,2018,0.8144303
Iraq,IRQ,2019,2.0452368
Ireland,IRL,1979,2.3525972
Ireland,IRL,1980,2.4656003
Ireland,IRL,1981,2.5970185
Ireland,IRL,1982,2.4390514
Ireland,IRL,1983,2.4031906
Ireland,IRL,1984,2.1390052
Ireland,IRL,1985,2.487561
Ireland,IRL,1986,2.5271842
Ireland,IRL,1987,1.8662729
Ireland,IRL,1988,2.383788
Ireland,IRL,1989,1.851028
Ireland,IRL,1990,1.7483125
Ireland,IRL,1991,1.8013101
Ireland,IRL,1992,1.9638149
Ireland,IRL,1993,1.8006586
Ireland,IRL,1994,2.0776868
Ireland,IRL,1995,1.5778488
Ireland,IRL,1996,1.5137527
Ireland,IRL,1997,1.3757192
Ireland,IRL,1998,1.7273648
Ireland,IRL,1999,1.5112091
Ireland,IRL,2000,1.4431089
Ireland,IRL,2001,0.95591265
Ireland,IRL,2002,1.467835
Ireland,IRL,2003,0.980621
Ireland,IRL,2004,1.0065545
Ireland,IRL,2005,0.96057814
Ireland,IRL,2006,1.0606841
Ireland,IRL,2007,0.95519096
Ireland,IRL,2008,1.3856082
Ireland,IRL,2009,1.4258883
Ireland,IRL,2010,0.9328147
Ireland,IRL,2011,1.1450055
Ireland,IRL,2012,1.3136727
Ireland,IRL,2013,0.9902461
Ireland,IRL,2014,1.1666836
Ireland,IRL,2015,1.2488173
Ireland,IRL,2016,1.0037178
Ireland,IRL,2017,1.0090629
Ireland,IRL,2018,0.9847858
Ireland,IRL,2019,1.2473469
Ireland,IRL,2020,1.3911105
Ireland,IRL,2021,1.0928023
Ireland,IRL,2022,0.9830388
Ireland,IRL,2023,1.3417901
Israel,ISR,1980,0
Israel,ISR,1981,0.006281022
Israel,ISR,1982,0.005812624
Israel,ISR,1983,0.0029045166
Israel,ISR,1984,0.005582296
Israel,ISR,1985,0.0060191327
Israel,ISR,1986,0.017166343
Israel,ISR,1987,0.02667943
Israel,ISR,1988,0.024892604
Israel,ISR,1989,0.0071381405
Israel,ISR,1990,0.0068695173
Israel,ISR,1991,0.013514826
Israel,ISR,1992,0.05597565
Israel,ISR,1993,0.04621226
Israel,ISR,1994,0.039183754
Israel,ISR,1995,0.037869647
Israel,ISR,1996,0.035081003
Israel,ISR,1997,0.033417903
Israel,ISR,1998,0.031755477
Israel,ISR,1999,0.040444255
Israel,ISR,2000,0.040315878
Israel,ISR,2001,0.012929652
Israel,ISR,2002,0.026445288
Israel,ISR,2003,0.037642524
Israel,ISR,2004,0.03313759
Israel,ISR,2005,0.032771602
Israel,ISR,2006,0.017352886
Israel,ISR,2007,0.015519028
Israel,ISR,2008,0.017132673
Israel,ISR,2009,0.02628885
Israel,ISR,2010,0.032461874
Israel,ISR,2011,0.029623253
Israel,ISR,2012,0.03200419
Israel,ISR,2013,0.028255882
Israel,ISR,2014,0.013200038
Israel,ISR,2015,0.023986934
Israel,ISR,2016,0.024216164
Israel,ISR,2017,0.022968166
Israel,ISR,2018,0.02081292
Israel,ISR,2019,0.019272976
Israel,ISR,2020,0.022025995
Israel,ISR,2021,0.021321157
Israel,ISR,2022,0.01983304
Israel,ISR,2023,0.019511651
Italy,ITA,1965,13.578179
Italy,ITA,1966,12.821483
Italy,ITA,1967,11.465374
Italy,ITA,1968,10.694671
Italy,ITA,1969,9.584585
Italy,ITA,1970,8.514406
Italy,ITA,1971,7.8276534
Italy,ITA,1972,7.897365
Italy,ITA,1973,6.866788
Italy,ITA,1974,6.9186597
Italy,ITA,1975,7.670561
Italy,ITA,1976,6.941244
Italy,ITA,1977,9.03137
Italy,ITA,1978,7.8411274
Italy,ITA,1979,7.6796
Italy,ITA,1980,7.7611437
Italy,ITA,1981,7.540241
Italy,ITA,1982,7.411906
Italy,ITA,1983,7.5680456
Italy,ITA,1984,7.6239247
Italy,ITA,1985,7.42418
Italy,ITA,1986,7.2290263
Italy,ITA,1987,6.748173
Italy,ITA,1988,6.781072
Italy,ITA,1989,5.518316
Italy,ITA,1990,5.041698
Italy,ITA,1991,6.5285745
Italy,ITA,1992,6.54926
Italy,ITA,1993,6.5678153
Italy,ITA,1994,7.096446
Italy,ITA,1995,5.769528
Italy,ITA,1996,6.421277
Italy,ITA,1997,6.2469206
Italy,ITA,1998,6.0502443
Italy,ITA,1999,6.4760513
Italy,ITA,2000,6.2258773
Italy,ITA,2001,6.556299
Italy,ITA,2002,5.5367227
Italy,ITA,2003,4.946893
Italy,ITA,2004,5.551867
Italy,ITA,2005,4.6937737
Italy,ITA,2006,4.806377
Italy,ITA,2007,4.3191547
Italy,ITA,2008,5.5382724
Italy,ITA,2009,6.9598775
Italy,ITA,2010,6.966023
Italy,ITA,2011,6.327095
Italy,ITA,2012,5.906677
Italy,ITA,2013,7.738684
Italy,ITA,2014,8.999735
Italy,ITA,2015,6.7574134
Italy,ITA,2016,6.234705
Italy,ITA,2017,5.2267523
Italy,ITA,2018,6.968833
Italy,ITA,2019,6.7156205
Italy,ITA,2020,7.572824
Italy,ITA,2021,6.715204
Italy,ITA,2022,4.3088207
Italy,ITA,2023,6.12255
Japan,JPN,1965,12.279376
Japan,JPN,1966,11.286734
Japan,JPN,1967,8.69178
Japan,JPN,1968,8.45335
Japan,JPN,1969,7.437604
Japan,JPN,1970,6.521526
Japan,JPN,1971,6.9513073
Japan,JPN,1972,6.5615654
Japan,JPN,1973,4.6910443
Japan,JPN,1974,5.8617215
Japan,JPN,1975,5.9715805
Japan,JPN,1976,5.742481
Japan,JPN,1977,5.0356274
Japan,JPN,1978,4.731696
Japan,JPN,1979,5.354882
Japan,JPN,1980,6.0736303
Japan,JPN,1981,6.1228294
Japan,JPN,1982,5.8845224
Japan,JPN,1983,5.90443
Japan,JPN,1984,4.844805
Japan,JPN,1985,5.468706
Japan,JPN,1986,5.340112
Japan,JPN,1987,4.7353134
Japan,JPN,1988,5.418535
Japan,JPN,1989,5.3606224
Japan,JPN,1990,4.9562774
Japan,JPN,1991,5.205308
Japan,JPN,1992,4.3620043
Japan,JPN,1993,4.9621015
Japan,JPN,1994,3.333337
Japan,JPN,1995,3.9410315
Japan,JPN,1996,3.7847743
Japan,JPN,1997,4.158185
Japan,JPN,1998,4.3540416
Japan,JPN,1999,4.0327406
Japan,JPN,2000,3.9942112
Japan,JPN,2001,3.872452
Japan,JPN,2002,3.8154721
Japan,JPN,2003,4.351518
Japan,JPN,2004,4.2283955
Japan,JPN,2005,3.4961593
Japan,JPN,2006,3.9883046
Japan,JPN,2007,3.357807
Japan,JPN,2008,3.429653
Japan,JPN,2009,3.5003946
Japan,JPN,2010,4.1051893
Japan,JPN,2011,4.013832
Japan,JPN,2012,3.7643797
Japan,JPN,2013,3.877807
Japan,JPN,2014,4.075634
Japan,JPN,2015,4.3058558
Japan,JPN,2016,4.0151415
Japan,JPN,2017,3.9384217
Japan,JPN,2018,4.030749
Japan,JPN,2019,3.7431173
Japan,JPN,2020,4.263468
Japan,JPN,2021,4.136117
Japan,JPN,2022,3.900028
Japan,JPN,2023,4.0030847
Kazakhstan,KAZ,1985,1.9355254
Kazakhstan,KAZ,1986,1.7365297
Kazakhstan,KAZ,1987,2.035726
Kazakhstan,KAZ,1988,2.3956876
Kazakhstan,KAZ,1989,2.5382574
Kazakhstan,KAZ,1990,2.534389
Kazakhstan,KAZ,1991,2.4798362
Kazakhstan,KAZ,1992,2.3956668
Kazakhstan,KAZ,1993,3.0152721
Kazakhstan,KAZ,1994,4.0728307
Kazakhstan,KAZ,1995,4.114585
Kazakhstan,KAZ,1996,4.1591706
Kazakhstan,KAZ,1997,4.181545
Kazakhstan,KAZ,1998,4.1937065
Kazakhstan,KAZ,1999,4.455529
Kazakhstan,KAZ,2000,6.0228243
Kazakhstan,KAZ,2001,5.704264
Kazakhstan,KAZ,2002,6.120414
Kazakhstan,KAZ,2003,5.382555
Kazakhstan,KAZ,2004,4.7320495
Kazakhstan,KAZ,2005,4.4577413
Kazakhstan,KAZ,2006,4.0676646
Kazakhstan,KAZ,2007,3.8324938
Kazakhstan,KAZ,2008,3.2989423
Kazakhstan,KAZ,2009,3.3763013
Kazakhstan,KAZ,2010,3.6429863
Kazakhstan,KAZ,2011,3.133556
Kazakhstan,KAZ,2012,2.8691914
Kazakhstan,KAZ,2013,2.8799071
Kazakhstan,KAZ,2014,2.91048
Kazakhstan,KAZ,2015,3.9253478
Kazakhstan,KAZ,2016,4.3734093
Kazakhstan,KAZ,2017,3.9001894
Kazakhstan,KAZ,2018,3.4785912
Kazakhstan,KAZ,2019,3.298186
Kazakhstan,KAZ,2020,3.4471738
Kazakhstan,KAZ,2021,2.9306045
Kazakhstan,KAZ,2022,2.9280183
Kazakhstan,KAZ,2023,2.7584786
Latvia,LVA,1985,8.286785
Latvia,LVA,1986,8.983883
Latvia,LVA,1987,12.136781
Latvia,LVA,1988,10.432147
Latvia,LVA,1989,12.539952
Latvia,LVA,1990,15.3755045
Latvia,LVA,1991,12.153858
Latvia,LVA,1992,13.07024
Latvia,LVA,1993,17.300793
Latvia,LVA,1994,20.521252
Latvia,LVA,1995,19.48626
Latvia,LVA,1996,13.264132
Latvia,LVA,1997,20.903784
Latvia,LVA,1998,28.072592
Latvia,LVA,1999,21.12339
Latvia,LVA,2000,22.079018
Latvia,LVA,2001,20.466906
Latvia,LVA,2002,17.531889
Latvia,LVA,2003,16.218838
Latvia,LVA,2004,19.666185
Latvia,LVA,2005,20.281467
Latvia,LVA,2006,17.234653
Latvia,LVA,2007,16.826767
Latvia,LVA,2008,18.892586
Latvia,LVA,2009,22.031574
Latvia,LVA,2010,19.669918
Latvia,LVA,2011,17.963343
Latvia,LVA,2012,22.072578
Latvia,LVA,2013,17.94081
Latvia,LVA,2014,13.257115
Latvia,LVA,2015,12.050294
Latvia,LVA,2016,15.214286
Latvia,LVA,2017,23.802654
Latvia,LVA,2018,14.767232
Latvia,LVA,2019,12.390291
Latvia,LVA,2020,16.731901
Latvia,LVA,2021,16.622627
Latvia,LVA,2022,18.633326
Latvia,LVA,2023,24.534248
Lithuania,LTU,1985,0.6436673
Lithuania,LTU,1986,0.6819008
Lithuania,LTU,1987,0.6134985
Lithuania,LTU,1988,0.6201881
Lithuania,LTU,1989,0.57254976
Lithuania,LTU,1990,0.6243796
Lithuania,LTU,1991,0.4838643
Lithuania,LTU,1992,0.7001069
Lithuania,LTU,1993,1.1237099
Lithuania,LTU,1994,1.5000485
Lithuania,LTU,1995,1.1099584
Lithuania,LTU,1996,0.8900921
Lithuania,LTU,1997,0.8685352
Lithuania,LTU,1998,1.1434216
Lithuania,LTU,1999,1.388375
Lithuania,LTU,2000,1.2781198
Lithuania,LTU,2001,1.0584046
Lithuania,LTU,2002,1.0522249
Lithuania,LTU,2003,0.92226046
Lithuania,LTU,2004,1.172269
Lithuania,LTU,2005,1.3679936
Lithuania,LTU,2006,1.2595866
Lithuania,LTU,2007,1.2002002
Lithuania,LTU,2008,1.1544563
Lithuania,LTU,2009,1.3162115
Lithuania,LTU,2010,2.2641315
Lithuania,LTU,2011,1.9271296
Lithuania,LTU,2012,1.6871529
Lithuania,LTU,2013,2.239969
Lithuania,LTU,2014,1.7625525
Lithuania,LTU,2015,1.4684596
Lithuania,LTU,2016,1.8487359
Lithuania,LTU,2017,2.3183744
Lithuania,LTU,2018,1.6067595
Lithuania,LTU,2019,1.289663
Lithuania,LTU,2020,1.1227053
Lithuania,LTU,2021,1.4312562
Lithuania,LTU,2022,1.8608009
Lithuania,LTU,2023,1.7636421
Lower-middle-income countries,,1965,8.189596
Lower-middle-income countries,,1966,7.899058
Lower-middle-income countries,,1967,8.371533
Lower-middle-income countries,,1968,9.0507965
Lower-middle-income countries,,1969,9.367894
Lower-middle-income countries,,1970,9.705309
Lower-middle-income countries,,1971,10.214981
Lower-middle-income countries,,1972,9.759897
Lower-middle-income countries,,1973,9.53396
Lower-middle-income countries,,1974,9.03564
Lower-middle-income countries,,1975,9.520579
Lower-middle-income countries,,1976,9.681474
Lower-middle-income countries,,1977,9.7450695
Lower-middle-income countries,,1978,11.576865
Lower-middle-income countries,,1979,10.49773
Lower-middle-income countries,,1980,10.519861
Lower-middle-income countries,,1981,10.233215
Lower-middle-income countries,,1982,8.956493
Lower-middle-income countries,,1983,8.138828
Lower-middle-income countries,,1984,8.507091
Lower-middle-income countries,,1985,4.7934723
Lower-middle-income countries,,1986,4.722523
Lower-middle-income countries,,1987,4.571361
Lower-middle-income countries,,1988,4.873559
Lower-middle-income countries,,1989,5.0541778
Lower-middle-income countries,,1990,4.80841
Lower-middle-income countries,,1991,5.076553
Lower-middle-income countries,,1992,5.1109004
Lower-middle-income countries,,1993,5.653891
Lower-middle-income countries,,1994,6.0261784
Lower-middle-income countries,,1995,5.6724067
Lower-middle-income countries,,1996,5.454272
Lower-middle-income countries,,1997,5.0429797
Lower-middle-income countries,,1998,5.7461843
Lower-middle-income countries,,1999,5.4933586
Lower-middle-income countries,,2000,4.887097
Lower-middle-income countries,,2001,4.7781
Lower-middle-income countries,,2002,4.557306
Lower-middle-income countries,,2003,4.658115
Lower-middle-income countries,,2004,5.275093
Lower-middle-income countries,,2005,5.093367
Lower-middle-income countries,,2006,5.432149
Lower-middle-income countries,,2007,5.3262796
Lower-middle-income countries,,2008,4.7411385
Lower-middle-income countries,,2009,4.551542
Lower-middle-income countries,,2010,4.5144606
Lower-middle-income countries,,2011,4.8736053
Lower-middle-income countries,,2012,4.295585
Lower-middle-income countries,,2013,5.0463834
Lower-middle-income countries,,2014,4.863648
Lower-middle-income countries,,2015,4.515901
Lower-middle-income countries,,2016,4.4750323
Lower-middle-income countries,,2017,4.6589193
Lower-middle-income countries,,2018,4.345949
Lower-middle-income countries,,2019,4.615359
Lower-middle-income countries,,2020,4.7609935
Lower-middle-income countries,,2021,4.4455733
Lower-middle-income countries,,2022,4.706061
Lower-middle-income countries,,2023,4.182803
Luxembourg,LUX,1965,0.61123127
Luxembourg,LUX,1966,0.5740102
Luxembourg,LUX,1967,0.6577615
Luxembourg,LUX,1968,0.621158
Luxembourg,LUX,1969,0.5022577
Luxembourg,LUX,1970,0.53466296
Luxembourg,LUX,1971,0.31431046
Luxembourg,LUX,1972,0.35941938
Luxembourg,LUX,1973,0.29934058
Luxembourg,LUX,1974,0.43540338
Luxembourg,LUX,1975,0.45285678
Luxembourg,LUX,1976,0.28488272
Luxembourg,LUX,1977,0.58826274
Luxembourg,LUX,1978,0.53796345
Luxembourg,LUX,1979,0.57129884
Luxembourg,LUX,1980,0.65454
Luxembourg,LUX,1981,0.8181832
Luxembourg,LUX,1982,0.7754191
Luxembourg,LUX,1983,0.81798065
Luxembourg,LUX,1984,0.8078773
Luxembourg,LUX,1985,0.6375067
Luxembourg,LUX,1986,0.80651796
Luxembourg,LUX,1987,0.99203575
Luxembourg,LUX,1988,0.889557
Luxembourg,LUX,1989,0.58996695
Luxembourg,LUX,1990,0.55715257
Luxembourg,LUX,1991,0.62207633
Luxembourg,LUX,1992,0.51691943
Luxembourg,LUX,1993,0.4883508
Luxembourg,LUX,1994,0.6518821
Luxembourg,LUX,1995,0.7668132
Luxembourg,LUX,1996,0.5083756
Luxembourg,LUX,1997,0.7185017
Luxembourg,LUX,1998,1.0308492
Luxembourg,LUX,1999,0.7210174
Luxembourg,LUX,2000,0.98160964
Luxembourg,LUX,2001,0.8697814
Luxembourg,LUX,2002,0.6679302
Luxembourg,LUX,2003,0.50395656
Luxembourg,LUX,2004,0.57910424
Luxembourg,LUX,2005,0.5063897
Luxembourg,LUX,2006,0.6134968
Luxembourg,LUX,2007,0.65832394
Luxembourg,LUX,2008,0.746066
Luxembourg,LUX,2009,0.6210537
Luxembourg,LUX,2010,0.5962631
Luxembourg,LUX,2011,0.35598382
Luxembourg,LUX,2012,0.5620881
Luxembourg,LUX,2013,0.71096367
Luxembourg,LUX,2014,0.65954494
Luxembourg,LUX,2015,0.6210965
Luxembourg,LUX,2016,0.727662
Luxembourg,LUX,2017,0.51389354
Luxembourg,LUX,2018,0.52866733
Luxembourg,LUX,2019,0.5959726
Luxembourg,LUX,2020,0.5934105
Luxembourg,LUX,2021,0.64674526
Luxembourg,LUX,2022,0.4310584
Luxembourg,LUX,2023,0.62497556
Malaysia,MYS,1970,8.029954
Malaysia,MYS,1971,6.2558084
Malaysia,MYS,1972,6.1961727
Malaysia,MYS,1973,5.6462393
Malaysia,MYS,1974,5.0566297
Malaysia,MYS,1975,4.897927
Malaysia,MYS,1976,4.137609
Malaysia,MYS,1977,2.8693047
Malaysia,MYS,1978,2.5391796
Malaysia,MYS,1979,2.6952226
Malaysia,MYS,1980,3.2901187
Malaysia,MYS,1981,3.5273142
Malaysia,MYS,1982,3.1702032
Malaysia,MYS,1983,3.213416
Malaysia,MYS,1984,5.883321
Malaysia,MYS,1985,6.4829683
Malaysia,MYS,1986,6.458532
Malaysia,MYS,1987,7.548476
Malaysia,MYS,1988,8.279657
Malaysia,MYS,1989,6.836901
Malaysia,MYS,1990,4.94091
Malaysia,MYS,1991,4.3584156
Malaysia,MYS,1992,3.7214777
Malaysia,MYS,1993,4.1896806
Malaysia,MYS,1994,5.2703333
Malaysia,MYS,1995,4.620305
Malaysia,MYS,1996,3.4503624
Malaysia,MYS,1997,2.3939242
Malaysia,MYS,1998,2.6601143
Malaysia,MYS,1999,4.217979
Malaysia,MYS,2000,3.3833845
Malaysia,MYS,2001,2.8475864
Malaysia,MYS,2002,2.3977685
Malaysia,MYS,2003,2.0670023
Malaysia,MYS,2004,2.0812094
Malaysia,MYS,2005,2.0597491
Malaysia,MYS,2006,2.1321158
Malaysia,MYS,2007,1.871453
Malaysia,MYS,2008,2.3523045
Malaysia,MYS,2009,2.1307585
Malaysia,MYS,2010,1.892384
Malaysia,MYS,2011,2.341305
Malaysia,MYS,2012,2.4427443
Malaysia,MYS,2013,2.9589827
Malaysia,MYS,2014,3.3043811
Malaysia,MYS,2015,3.3642385
Malaysia,MYS,2016,4.5726223
Malaysia,MYS,2017,6.011473
Malaysia,MYS,2018,5.7581167
Malaysia,MYS,2019,5.565197
Malaysia,MYS,2020,5.9924207
Malaysia,MYS,2021,6.3394084
Malaysia,MYS,2022,6.224462
Malaysia,MYS,2023,6.1290174
Mexico,MEX,1965,8.934723
Mexico,MEX,1966,9.63311
Mexico,MEX,1967,10.291331
Mexico,MEX,1968,10.842834
Mexico,MEX,1969,10.475301
Mexico,MEX,1970,10.981713
Mexico,MEX,1971,10.142724
Mexico,MEX,1972,9.780028
Mexico,MEX,1973,9.558098
Mexico,MEX,1974,8.8590765
Mexico,MEX,1975,7.537663
Mexico,MEX,1976,8.049266
Mexico,MEX,1977,8.487074
Mexico,MEX,1978,6.372474
Mexico,MEX,1979,6.3998613
Mexico,MEX,1980,5.51709
Mexico,MEX,1981,7.2643948
Mexico,MEX,1982,6.4909596
Mexico,MEX,1983,5.9369073
Mexico,MEX,1984,6.4574504
Mexico,MEX,1985,7.4100394
Mexico,MEX,1986,5.7216268
Mexico,MEX,1987,5.0159335
Mexico,MEX,1988,5.6369386
Mexico,MEX,1989,6.196913
Mexico,MEX,1990,5.4879427
Mexico,MEX,1991,4.92772
Mexico,MEX,1992,5.7284355
Mexico,MEX,1993,5.6892705
Mexico,MEX,1994,4.0926037
Mexico,MEX,1995,5.6698976
Mexico,MEX,1996,6.274075
Mexico,MEX,1997,5.1532016
Mexico,MEX,1998,4.619641
Mexico,MEX,1999,6.056734
Mexico,MEX,2000,5.7759094
Mexico,MEX,2001,4.9736423
Mexico,MEX,2002,4.2188597
Mexico,MEX,2003,3.3070405
Mexico,MEX,2004,3.9363015
Mexico,MEX,2005,3.9286513
Mexico,MEX,2006,4.227676
Mexico,MEX,2007,3.7373836
Mexico,MEX,2008,5.1181927
Mexico,MEX,2009,3.5247443
Mexico,MEX,2010,4.8573365
Mexico,MEX,2011,4.5028205
Mexico,MEX,2012,3.8960128
Mexico,MEX,2013,3.397344
Mexico,MEX,2014,4.7235203
Mexico,MEX,2015,3.772063
Mexico,MEX,2016,3.5677097
Mexico,MEX,2017,3.583306
Mexico,MEX,2018,3.7647753
Mexico,MEX,2019,2.775719
Mexico,MEX,2020,3.449171
Mexico,MEX,2021,4.1749997
Mexico,MEX,2022,4.0784554
Mexico,MEX,2023,2.256807
Middle Africa (EI),,1965,30.609398
Middle Africa (EI),,1966,30.963406
Middle Africa (EI),,1967,29.326124
Middle Africa (EI),,1968,29.433369
Middle Africa (EI),,1969,30.528046
Middle Africa (EI),,1970,32.459484
Middle Africa (EI),,1971,30.476757
Middle Africa (EI),,1972,30.10395
Middle Africa (EI),,1973,29.1642
Middle Africa (EI),,1974,27.922165
Middle Africa (EI),,1975,32.301186
Middle Africa (EI),,1976,31.781399
Middle Africa (EI),,1977,30.710556
Middle Africa (EI),,1978,27.703922
Middle Africa (EI),,1979,28.163765
Middle Africa (EI),,1980,28.338837
Middle Africa (EI),,1981,28.215582
Middle Africa (EI),,1982,30.263294
Middle Africa (EI),,1983,28.86474
Middle Africa (EI),,1984,31.727983
Middle Africa (EI),,1985,32.03566
Middle Africa (EI),,1986,33.393616
Middle Africa (EI),,1987,32.748535
Middle Africa (EI),,1988,31.649994
Middle Africa (EI),,1989,35.77543
Middle Africa (EI),,1990,34.68055
Middle Africa (EI),,1991,35.580807
Middle Africa (EI),,1992,37.597244
Middle Africa (EI),,1993,35.74312
Middle Africa (EI),,1994,35.14344
Middle Africa (EI),,1995,37.670795
Middle Africa (EI),,1996,37.703373
Middle Africa (EI),,1997,35.339157
Middle Africa (EI),,1998,35.86511
Middle Africa (EI),,1999,35.837086
Middle Africa (EI),,2000,35.732704
Middle Africa (EI),,2001,35.53011
Middle Africa (EI),,2002,33.78407
Middle Africa (EI),,2003,32.403973
Middle Africa (EI),,2004,30.923199
Middle Africa (EI),,2005,32.569077
Middle Africa (EI),,2006,31.264187
Middle Africa (EI),,2007,28.940712
Middle Africa (EI),,2008,28.13789
Middle Africa (EI),,2009,26.249125
Middle Africa (EI),,2010,24.579857
Middle Africa (EI),,2011,23.758692
Middle Africa (EI),,2012,21.124756
Middle Africa (EI),,2013,21.239779
Middle Africa (EI),,2014,21.66113
Middle Africa (EI),,2015,21.71409
Middle Africa (EI),,2016,22.460527
Middle Africa (EI),,2017,25.260118
Middle Africa (EI),,2018,27.096361
Middle Africa (EI),,2019,27.7168
Middle Africa (EI),,2020,32.248287
Middle Africa (EI),,2021,29.407127
Middle Africa (EI),,2022,27.56914
Middle Africa (EI),,2023,27.92492
Middle East (EI),,1965,1.2874815
Middle East (EI),,1966,1.3438165
Middle East (EI),,1967,1.4124267
Middle East (EI),,1968,1.4570227
Middle East (EI),,1969,1.5163959
Middle East (EI),,1970,1.4979973
Middle East (EI),,1971,1.4606311
Middle East (EI),,1972,1.65065
Middle East (EI),,1973,1.229105
Middle East (EI),,1974,1.4829272
Middle East (EI),,1975,1.6857339
Middle East (EI),,1976,1.7385004
Middle East (EI),,1977,1.7138894
Middle East (EI),,1978,2.2354455
Middle East (EI),,1979,1.8733089
Middle East (EI),,1980,1.9545642
Middle East (EI),,1981,1.8963494
Middle East (EI),,1982,1.7852999
Middle East (EI),,1983,1.5656056
Middle East (EI),,1984,1.4065453
Middle East (EI),,1985,1.3372977
Middle East (EI),,1986,1.3525908
Middle East (EI),,1987,1.5956079
Middle East (EI),,1988,1.5494938
Middle East (EI),,1989,1.2991644
Middle East (EI),,1990,1.5104499
Middle East (EI),,1991,1.0518587
Middle East (EI),,1992,1.5523299
Middle East (EI),,1993,1.6982582
Middle East (EI),,1994,1.261818
Middle East (EI),,1995,1.3794534
Middle East (EI),,1996,1.340963
Middle East (EI),,1997,1.0868831
Middle East (EI),,1998,1.1436393
Middle East (EI),,1999,0.7698887
Middle East (EI),,2000,0.6648656
Middle East (EI),,2001,0.6801133
Middle East (EI),,2002,0.92642385
Middle East (EI),,2003,0.97147256
Middle East (EI),,2004,1.1110034
Middle East (EI),,2005,1.079225
Middle East (EI),,2006,1.2043842
Middle East (EI),,2007,1.0835532
Middle East (EI),,2008,0.5123209
Middle East (EI),,2009,0.44365984
Middle East (EI),,2010,0.5915663
Middle East (EI),,2011,0.5941523
Middle East (EI),,2012,0.6677887
Middle East (EI),,2013,0.70610034
Middle East (EI),,2014,0.5752006
Middle East (EI),,2015,0.46681702
Middle East (EI),,2016,0.5391673
Middle East (EI),,2017,0.5404435
Middle East (EI),,2018,0.33270645
Middle East (EI),,2019,1.0361753
Middle East (EI),,2020,0.7561346
Middle East (EI),,2021,0.47108507
Middle East (EI),,2022,0.43355116
Middle East (EI),,2023,0.6374841
Morocco,MAR,1965,20.195011
Morocco,MAR,1966,13.327538
Morocco,MAR,1967,11.18483
Morocco,MAR,1968,11.826927
