Entity,Code,Year,Renewables (% equivalent primary energy)
Finland,FIN,1998,20.417698
Finland,FIN,1999,18.097704
Finland,FIN,2000,19.816307
Finland,FIN,2001,17.82795
Finland,FIN,2002,16.364536
Finland,FIN,2003,14.705514
Finland,FIN,2004,19.619965
Finland,FIN,2005,19.669651
Finland,FIN,2006,17.648571
Finland,FIN,2007,18.949663
Finland,FIN,2008,22.49701
Finland,FIN,2009,19.203804
Finland,FIN,2010,19.707205
Finland,FIN,2011,21.06651
Finland,FIN,2012,25.105114
Finland,FIN,2013,22.765919
Finland,FIN,2014,24.830051
Finland,FIN,2015,28.261705
Finland,FIN,2016,26.694277
Finland,FIN,2017,28.758486
Finland,FIN,2018,28.735556
Finland,FIN,2019,29.326292
Finland,FIN,2020,33.45363
Finland,FIN,2021,35.85605
Finland,FIN,2022,35.68258
Finland,FIN,2023,35.936256
France,FRA,1965,10.290212
France,FRA,1966,11.304577
France,FRA,1967,9.310766
France,FRA,1968,9.882981
France,FRA,1969,9.455496
France,FRA,1970,9.389571
France,FRA,1971,7.856475
France,FRA,1972,7.3950496
France,FRA,1973,6.660939
France,FRA,1974,7.9626384
France,FRA,1975,8.960049
France,FRA,1976,6.863481
France,FRA,1977,10.469229
France,FRA,1978,9.071197
France,FRA,1979,8.585797
France,FRA,1980,9.035392
France,FRA,1981,9.517086
France,FRA,1982,9.661359
France,FRA,1983,9.306519
France,FRA,1984,8.527577
France,FRA,1985,7.7981043
France,FRA,1986,7.688388
France,FRA,1987,8.467063
France,FRA,1988,9.054769
France,FRA,1989,5.5444374
France,FRA,1990,6.2414975
France,FRA,1991,6.2466116
France,FRA,1992,7.375681
France,FRA,1993,6.957848
France,FRA,1994,8.531403
France,FRA,1995,7.761339
France,FRA,1996,6.827265
France,FRA,1997,6.761972
France,FRA,1998,6.4227223
France,FRA,1999,7.365319
France,FRA,2000,6.7216315
France,FRA,2001,7.4109592
France,FRA,2002,6.164116
France,FRA,2003,5.947284
France,FRA,2004,5.953116
France,FRA,2005,5.3624787
France,FRA,2006,5.9662986
France,FRA,2007,6.6312933
France,FRA,2008,7.625016
France,FRA,2009,7.709266
France,FRA,2010,8.210716
France,FRA,2011,7.1811376
France,FRA,2012,9.037564
France,FRA,2013,10.23553
France,FRA,2014,10.24149
France,FRA,2015,9.901024
France,FRA,2016,10.735399
France,FRA,2017,10.140911
France,FRA,2018,11.915839
France,FRA,2019,12.15705
France,FRA,2020,14.716146
France,FRA,2021,13.6294365
France,FRA,2022,14.591657
France,FRA,2023,16.940176
Germany,DEU,1965,1.6145029
Germany,DEU,1966,1.741613
Germany,DEU,1967,1.6582537
Germany,DEU,1968,1.5761398
Germany,DEU,1969,1.1857672
Germany,DEU,1970,1.5171293
Germany,DEU,1971,1.1796806
Germany,DEU,1972,1.1219959
Germany,DEU,1973,1.2137141
Germany,DEU,1974,1.4188613
Germany,DEU,1975,1.4353293
Germany,DEU,1976,1.1208524
Germany,DEU,1977,1.3967294
Germany,DEU,1978,1.4089609
Germany,DEU,1979,1.3454018
Germany,DEU,1980,1.4781905
Germany,DEU,1981,1.5739785
Germany,DEU,1982,1.6178514
Germany,DEU,1983,1.4992615
Germany,DEU,1984,1.4371842
Germany,DEU,1985,1.3216146
Germany,DEU,1986,1.4105302
Germany,DEU,1987,1.5094993
Germany,DEU,1988,1.5009329
Germany,DEU,1989,1.3991727
Germany,DEU,1990,1.3369405
Germany,DEU,1991,1.2709581
Germany,DEU,1992,1.520455
Germany,DEU,1993,1.5835444
Germany,DEU,1994,1.7396332
Germany,DEU,1995,1.8891901
Germany,DEU,1996,1.6823944
Germany,DEU,1997,1.8035166
Germany,DEU,1998,1.9705648
Germany,DEU,1999,2.2275858
Germany,DEU,2000,2.8871117
Germany,DEU,2001,2.9411678
Germany,DEU,2002,3.5386324
Germany,DEU,2003,3.64199
Germany,DEU,2004,4.516598
Germany,DEU,2005,5.208511
Germany,DEU,2006,6.026368
Germany,DEU,2007,7.6538
Germany,DEU,2008,7.817748
Germany,DEU,2009,8.454233
Germany,DEU,2010,8.792499
Germany,DEU,2011,10.566927
Germany,DEU,2012,11.899734
Germany,DEU,2013,12.063284
Germany,DEU,2014,13.335285
Germany,DEU,2015,14.878486
Germany,DEU,2016,14.665686
Germany,DEU,2017,16.264832
Germany,DEU,2018,17.168364
Germany,DEU,2019,18.82998
Germany,DEU,2020,21.123861
Germany,DEU,2021,19.066917
Germany,DEU,2022,21.36138
Germany,DEU,2023,24.394201
Greece,GRC,1982,5.28651
Greece,GRC,1983,3.454517
Greece,GRC,1984,4.0465713
Greece,GRC,1985,3.7546215
Greece,GRC,1986,4.3210115
Greece,GRC,1987,3.396967
Greece,GRC,1988,2.7383325
Greece,GRC,1989,2.0288167
Greece,GRC,1990,1.8226943
Greece,GRC,1991,3.14586
Greece,GRC,1992,2.2052224
Greece,GRC,1993,2.2926168
Greece,GRC,1994,2.551279
Greece,GRC,1995,3.3267498
Greece,GRC,1996,3.9930203
Greece,GRC,1997,3.4682531
Greece,GRC,1998,3.1564186
Greece,GRC,1999,3.9640617
Greece,GRC,2000,3.2847328
Greece,GRC,2001,2.296041
Greece,GRC,2002,2.7831922
Greece,GRC,2003,4.297642
Greece,GRC,2004,4.291852
Greece,GRC,2005,4.6005774
Greece,GRC,2006,5.44987
Greece,GRC,2007,3.344617
Greece,GRC,2008,4.1339064
Greece,GRC,2009,5.9960165
Greece,GRC,2010,8.131609
Greece,GRC,2011,6.39868
Greece,GRC,2012,8.401619
Greece,GRC,2013,12.436178
Greece,GRC,2014,11.320252
Greece,GRC,2015,13.459677
Greece,GRC,2016,13.661964
Greece,GRC,2017,12.052897
Greece,GRC,2018,13.840273
Greece,GRC,2019,14.172346
Greece,GRC,2020,17.601542
Greece,GRC,2021,20.096277
Greece,GRC,2022,19.641993
Greece,GRC,2023,21.644836
High-income countries,,1965,6.94098
High-income countries,,1966,6.984407
High-income countries,,1967,6.886831
High-income countries,,1968,6.650651
High-income countries,,1969,6.513486
High-income countries,,1970,6.339349
High-income countries,,1971,6.4551735
High-income countries,,1972,6.4173894
High-income countries,,1973,6.096621
High-income countries,,1974,6.789648
High-income countries,,1975,6.923269
High-income countries,,1976,6.3123283
High-income countries,,1977,6.213525
High-income countries,,1978,6.4898057
High-income countries,,1979,6.5739985
High-income countries,,1980,6.7249937
High-income countries,,1981,6.939032
High-income countries,,1982,7.3657064
High-income countries,,1983,7.6861296
High-income countries,,1984,7.3965826
High-income countries,,1985,7.209668
High-income countries,,1986,7.106684
High-income countries,,1987,6.899274
High-income countries,,1988,6.697891
High-income countries,,1989,6.4950557
High-income countries,,1990,6.747325
High-income countries,,1991,6.8134437
High-income countries,,1992,6.7031727
High-income countries,,1993,6.9526377
High-income countries,,1994,6.675248
High-income countries,,1995,6.905687
High-income countries,,1996,6.8177752
High-income countries,,1997,6.9676766
High-income countries,,1998,6.8391376
High-income countries,,1999,6.818706
High-income countries,,2000,6.7750034
High-income countries,,2001,6.4103637
High-income countries,,2002,6.503956
High-income countries,,2003,6.3968663
High-income countries,,2004,6.4778666
High-income countries,,2005,6.6504526
High-income countries,,2006,6.873674
High-income countries,,2007,6.959125
High-income countries,,2008,7.5035963
High-income countries,,2009,8.12959
High-income countries,,2010,8.230053
High-income countries,,2011,8.81439
High-income countries,,2012,9.305454
High-income countries,,2013,9.713839
High-income countries,,2014,10.045991
High-income countries,,2015,10.33841
High-income countries,,2016,10.696276
High-income countries,,2017,11.089101
High-income countries,,2018,11.403461
High-income countries,,2019,11.810545
High-income countries,,2020,13.480099
High-income countries,,2021,13.285158
High-income countries,,2022,13.837145
High-income countries,,2023,14.677728
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2008,0.000801729
Hong Kong,HKG,2009,0.0009937225
Hong Kong,HKG,2010,0.05381598
Hong Kong,HKG,2011,0.13770953
Hong Kong,HKG,2012,0.061687157
Hong Kong,HKG,2013,0.16119438
Hong Kong,HKG,2014,0.15181382
Hong Kong,HKG,2015,0.205987
Hong Kong,HKG,2016,0.20709695
Hong Kong,HKG,2017,0.21061309
Hong Kong,HKG,2018,0.24167377
Hong Kong,HKG,2019,0.25547948
Hong Kong,HKG,2020,0.4387561
Hong Kong,HKG,2021,0.63203627
Hong Kong,HKG,2022,0.952875
Hong Kong,HKG,2023,0.9380849
Hungary,HUN,1965,0.11989386
Hungary,HUN,1966,0.15773733
Hungary,HUN,1967,0.13554126
Hungary,HUN,1968,0.14179073
Hungary,HUN,1969,0.14133148
Hungary,HUN,1970,0.12151649
Hungary,HUN,1971,0.128392
Hungary,HUN,1972,0.14248806
Hungary,HUN,1973,0.12081838
Hungary,HUN,1974,0.094015844
Hungary,HUN,1975,0.17870052
Hungary,HUN,1976,0.16931991
Hungary,HUN,1977,0.14541945
Hungary,HUN,1978,0.12593117
Hungary,HUN,1979,0.13454615
Hungary,HUN,1980,0.102903314
Hungary,HUN,1981,0.15593338
Hungary,HUN,1982,0.14692831
Hungary,HUN,1983,0.1457432
Hungary,HUN,1984,0.16569239
Hungary,HUN,1985,0.13748026
Hungary,HUN,1986,0.13723414
Hungary,HUN,1987,0.14415859
Hungary,HUN,1988,0.14756292
Hungary,HUN,1989,0.1416178
Hungary,HUN,1990,0.1796139
Hungary,HUN,1991,0.21539117
Hungary,HUN,1992,0.21199436
Hungary,HUN,1993,0.22068328
Hungary,HUN,1994,0.21853241
Hungary,HUN,1995,0.23038748
Hungary,HUN,1996,0.26405832
Hungary,HUN,1997,0.2832765
Hungary,HUN,1998,0.22449641
Hungary,HUN,1999,0.2566925
Hungary,HUN,2000,0.261336
Hungary,HUN,2001,0.2686723
Hungary,HUN,2002,0.25034344
Hungary,HUN,2003,0.35918173
Hungary,HUN,2004,1.0114594
Hungary,HUN,2005,1.9246767
Hungary,HUN,2006,1.5934228
Hungary,HUN,2007,2.089157
Hungary,HUN,2008,3.1521368
Hungary,HUN,2009,4.022619
Hungary,HUN,2010,4.081326
Hungary,HUN,2011,3.7552803
Hungary,HUN,2012,3.8991418
Hungary,HUN,2013,4.2139344
Hungary,HUN,2014,4.92685
Hungary,HUN,2015,4.6981936
Hungary,HUN,2016,4.6759534
Hungary,HUN,2017,4.5672145
Hungary,HUN,2018,4.958271
Hungary,HUN,2019,5.7964964
Hungary,HUN,2020,7.014395
Hungary,HUN,2021,7.982978
Hungary,HUN,2022,9.265264
Hungary,HUN,2023,10.97823
Iceland,ISL,2007,74.30169
India,IND,1965,9.149455
India,IND,1966,9.270712
India,IND,1967,10.058605
India,IND,1968,10.8575325
India,IND,1969,10.873967
India,IND,1970,11.78412
India,IND,1971,12.426771
India,IND,1972,11.463117
India,IND,1973,11.957462
India,IND,1974,10.860853
India,IND,1975,12.067702
India,IND,1976,12.0367985
India,IND,1977,12.415875
India,IND,1978,14.818277
India,IND,1979,13.5402775
India,IND,1980,13.453117
India,IND,1981,12.948172
India,IND,1982,11.035112
India,IND,1983,10.110921
India,IND,1984,10.576085
India,IND,1985,9.670785
India,IND,1986,9.167618
India,IND,1987,8.030696
India,IND,1988,8.229918
India,IND,1989,8.742305
India,IND,1990,8.54283
India,IND,1991,9.029865
India,IND,1992,8.140624
India,IND,1993,8.035937
India,IND,1994,8.667225
India,IND,1995,7.6867676
India,IND,1996,6.7896338
India,IND,1997,6.5708995
India,IND,1998,7.381819
India,IND,1999,7.1308775
India,IND,2000,6.398104
India,IND,2001,6.0226197
India,IND,2002,5.529273
India,IND,2003,5.445053
India,IND,2004,7.2782655
India,IND,2005,6.7313843
India,IND,2006,7.539817
India,IND,2007,7.6811943
India,IND,2008,7.0933285
India,IND,2009,6.352799
India,IND,2010,6.4509544
India,IND,2011,7.4264784
India,IND,2012,6.6920724
India,IND,2013,7.3276453
India,IND,2014,7.336241
India,IND,2015,7.1391196
India,IND,2016,6.973516
India,IND,2017,7.4858994
India,IND,2018,7.954213
India,IND,2019,8.904292
India,IND,2020,9.739235
India,IND,2021,9.488208
India,IND,2022,10.273167
India,IND,2023,9.676426
Indonesia,IDN,1965,6.385928
Indonesia,IDN,1966,8.36461
Indonesia,IDN,1967,9.505834
Indonesia,IDN,1968,11.010139
Indonesia,IDN,1969,10.201887
Indonesia,IDN,1970,11.57067
Indonesia,IDN,1971,4.0011497
Indonesia,IDN,1972,3.3738363
Indonesia,IDN,1973,3.7743795
Indonesia,IDN,1974,3.9022944
Indonesia,IDN,1975,3.3421185
Indonesia,IDN,1976,1.86724
Indonesia,IDN,1977,2.34783
Indonesia,IDN,1978,1.4906299
Indonesia,IDN,1979,1.4562845
Indonesia,IDN,1980,1.2272298
Indonesia,IDN,1981,1.1406816
Indonesia,IDN,1982,1.2204516
Indonesia,IDN,1983,1.7323704
Indonesia,IDN,1984,1.7180939
Indonesia,IDN,1985,1.9808587
Indonesia,IDN,1986,2.9868257
Indonesia,IDN,1987,2.9112308
Indonesia,IDN,1988,3.028997
Indonesia,IDN,1989,3.4081194
Indonesia,IDN,1990,3.731863
Indonesia,IDN,1991,3.81247
Indonesia,IDN,1992,4.4085426
Indonesia,IDN,1993,3.8476534
Indonesia,IDN,1994,3.5212235
Indonesia,IDN,1995,3.5392697
Indonesia,IDN,1996,3.508815
Indonesia,IDN,1997,2.4772785
Indonesia,IDN,1998,4.0149045
Indonesia,IDN,1999,3.8524578
Indonesia,IDN,2000,3.7338305
Indonesia,IDN,2001,4.112591
Indonesia,IDN,2002,3.6303017
Indonesia,IDN,2003,3.162491
Indonesia,IDN,2004,3.3661623
Indonesia,IDN,2005,3.4541986
Indonesia,IDN,2006,3.1702235
Indonesia,IDN,2007,3.31408
Indonesia,IDN,2008,3.524718
Indonesia,IDN,2009,3.6053052
Indonesia,IDN,2010,4.347519
Indonesia,IDN,2011,3.431125
Indonesia,IDN,2012,3.5263355
Indonesia,IDN,2013,4.4679456
Indonesia,IDN,2014,4.608102
Indonesia,IDN,2015,3.9044187
Indonesia,IDN,2016,5.631672
Indonesia,IDN,2017,5.4710994
Indonesia,IDN,2018,7.7867923
Indonesia,IDN,2019,8.279648
Indonesia,IDN,2020,10.217818
Indonesia,IDN,2021,10.79372
Indonesia,IDN,2022,9.899512
Indonesia,IDN,2023,10.446613
Iran,IRN,1965,5.225076
Iran,IRN,1966,5.1514864
Iran,IRN,1967,5.041223
Iran,IRN,1968,4.9317346
Iran,IRN,1969,4.8371115
Iran,IRN,1970,4.415298
Iran,IRN,1971,4.332554
Iran,IRN,1972,5.018947
Iran,IRN,1973,3.5577042
Iran,IRN,1974,3.4556208
Iran,IRN,1975,3.114048
Iran,IRN,1976,3.095249
Iran,IRN,1977,2.8250146
Iran,IRN,1978,4.5260034
Iran,IRN,1979,3.6342707
Iran,IRN,1980,4.0647254
Iran,IRN,1981,4.421917
Iran,IRN,1982,4.111237
Iran,IRN,1983,3.3884647
Iran,IRN,1984,2.9317567
Iran,IRN,1985,2.7088304
Iran,IRN,1986,3.4556096
Iran,IRN,1987,3.573479
Iran,IRN,1988,3.6968005
Iran,IRN,1989,2.7610443
Iran,IRN,1990,2.6902497
Iran,IRN,1991,1.8835833
Iran,IRN,1992,2.7959177
Iran,IRN,1993,3.4577885
Iran,IRN,1994,2.021462
Iran,IRN,1995,2.326306
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.4810699
Iran,IRN,1998,1.7921339
Iran,IRN,1999,1.149869
Iran,IRN,2000,0.8082891
Iran,IRN,2001,0.8181908
Iran,IRN,2002,1.4433478
Iran,IRN,2003,1.6837656
Iran,IRN,2004,1.8843322
Iran,IRN,2005,2.1426387
Iran,IRN,2006,2.500738
Iran,IRN,2007,2.270636
Iran,IRN,2008,0.92331433
Iran,IRN,2009,0.81593174
Iran,IRN,2010,1.1913836
Iran,IRN,2011,1.1921027
Iran,IRN,2012,1.376774
Iran,IRN,2013,1.5277675
Iran,IRN,2014,1.444072
Iran,IRN,2015,1.320366
Iran,IRN,2016,1.4484854
Iran,IRN,2017,1.5695099
Iran,IRN,2018,0.9263112
Iran,IRN,2019,2.8355055
Iran,IRN,2020,1.9334667
Iran,IRN,2021,1.2263017
Iran,IRN,2022,1.201412
Iran,IRN,2023,1.8229215
Iraq,IRQ,2017,1.047522
Iraq,IRQ,2018,0.98314315
Iraq,IRQ,2019,2.2004015
Ireland,IRL,1979,2.3525972
Ireland,IRL,1980,2.4656003
Ireland,IRL,1981,2.5970185
Ireland,IRL,1982,2.4390514
Ireland,IRL,1983,2.4031906
Ireland,IRL,1984,2.1390052
Ireland,IRL,1985,2.487561
Ireland,IRL,1986,2.5271842
Ireland,IRL,1987,1.8662729
Ireland,IRL,1988,2.383788
Ireland,IRL,1989,1.851028
Ireland,IRL,1990,1.7483125
Ireland,IRL,1991,1.8013101
Ireland,IRL,1992,1.9758354
Ireland,IRL,1993,1.835972
Ireland,IRL,1994,2.1206033
Ireland,IRL,1995,1.6132627
Ireland,IRL,1996,1.6042329
Ireland,IRL,1997,1.6546532
Ireland,IRL,1998,2.2191892
Ireland,IRL,1999,2.0208223
Ireland,IRL,2000,2.0343728
Ireland,IRL,2001,1.6607851
Ireland,IRL,2002,2.2350233
Ireland,IRL,2003,1.8804966
Ireland,IRL,2004,2.2461925
Ireland,IRL,2005,2.8786287
Ireland,IRL,2006,3.6557353
Ireland,IRL,2007,4.1544456
Ireland,IRL,2008,5.4890666
Ireland,IRL,2009,7.055159
Ireland,IRL,2010,6.4683533
Ireland,IRL,2011,9.500419
Ireland,IRL,2012,9.308356
Ireland,IRL,2013,10.137974
Ireland,IRL,2014,11.478304
Ireland,IRL,2015,13.121303
Ireland,IRL,2016,11.982581
Ireland,IRL,2017,14.191961
Ireland,IRL,2018,15.679132
Ireland,IRL,2019,18.009615
Ireland,IRL,2020,21.518871
Ireland,IRL,2021,18.387724
Ireland,IRL,2022,20.036228
Ireland,IRL,2023,22.302807
Israel,ISR,1980,0
Israel,ISR,1981,0.006281022
Israel,ISR,1982,0.005812624
Israel,ISR,1983,0.0029045166
Israel,ISR,1984,0.005582296
Israel,ISR,1985,0.0060191327
Israel,ISR,1986,0.017166343
Israel,ISR,1987,0.02667943
Israel,ISR,1988,0.024892604
Israel,ISR,1989,0.0071381405
Israel,ISR,1990,0.0068695173
Israel,ISR,1991,0.013514826
Israel,ISR,1992,0.05597565
Israel,ISR,1993,0.04621226
Israel,ISR,1994,0.039183754
Israel,ISR,1995,0.037869647
Israel,ISR,1996,0.035081003
Israel,ISR,1997,0.033417903
Israel,ISR,1998,0.031755477
Israel,ISR,1999,0.040444255
Israel,ISR,2000,0.040315878
Israel,ISR,2001,0.025859304
Israel,ISR,2002,0.090870865
Israel,ISR,2003,0.10240744
Israel,ISR,2004,0.096725784
Israel,ISR,2005,0.11996062
Israel,ISR,2006,0.0694792
Israel,ISR,2007,0.061499503
Israel,ISR,2008,0.07053986
Israel,ISR,2009,0.15371552
Israel,ISR,2010,0.23017605
Israel,ISR,2011,0.36856896
Israel,ISR,2012,0.52630293
Israel,ISR,2013,0.6158397
Israel,ISR,2014,1.0545211
Israel,ISR,2015,1.3535545
Israel,ISR,2016,1.8459214
Israel,ISR,2017,1.8471863
Israel,ISR,2018,1.9937471
Israel,ISR,2019,3.0705595
Israel,ISR,2020,4.2514253
Israel,ISR,2021,5.1620336
Israel,ISR,2022,5.6662045
Israel,ISR,2023,7.0659175
Italy,ITA,1965,14.399824
Italy,ITA,1966,13.78976
Italy,ITA,1967,12.396456
Italy,ITA,1968,11.592197
Italy,ITA,1969,10.465504
Italy,ITA,1970,9.408058
Italy,ITA,1971,8.673787
Italy,ITA,1972,8.6231785
Italy,ITA,1973,7.5719643
Italy,ITA,1974,7.7026577
Italy,ITA,1975,8.419503
Italy,ITA,1976,7.6167636
Italy,ITA,1977,9.689523
Italy,ITA,1978,8.498705
Italy,ITA,1979,8.319645
Italy,ITA,1980,8.439497
Italy,ITA,1981,8.140425
Italy,ITA,1982,8.032728
Italy,ITA,1983,8.177462
Italy,ITA,1984,8.236616
Italy,ITA,1985,7.919223
Italy,ITA,1986,7.745233
Italy,ITA,1987,7.2850204
Italy,ITA,1988,7.3203635
Italy,ITA,1989,6.0404835
Italy,ITA,1990,5.5439987
Italy,ITA,1991,7.0200934
Italy,ITA,1992,7.0823383
Italy,ITA,1993,7.147924
Italy,ITA,1994,7.645523
Italy,ITA,1995,6.312267
Italy,ITA,1996,7.0418596
Italy,ITA,1997,6.9211435
Italy,ITA,1998,6.8061547
Italy,ITA,1999,7.312842
Italy,ITA,2000,7.155644
Italy,ITA,2001,7.6085052
Italy,ITA,2002,6.778376
Italy,ITA,2003,6.33908
Italy,ITA,2004,7.2203565
Italy,ITA,2005,6.4335437
Italy,ITA,2006,6.7299886
Italy,ITA,2007,6.4319706
Italy,ITA,2008,8.19532
Italy,ITA,2009,10.585501
Italy,ITA,2010,11.430809
Italy,ITA,2011,12.443046
Italy,ITA,2012,14.165738
Italy,ITA,2013,17.610695
Italy,ITA,2014,19.73976
Italy,ITA,2015,17.510363
Italy,ITA,2016,17.231766
Italy,ITA,2017,16.370813
Italy,ITA,2018,17.727497
Italy,ITA,2019,17.864973
Italy,ITA,2020,20.03473
Italy,ITA,2021,18.57917
Italy,ITA,2022,16.526909
Italy,ITA,2023,19.27818
Japan,JPN,1965,12.279376
Japan,JPN,1966,11.286734
Japan,JPN,1967,8.69178
Japan,JPN,1968,8.45335
Japan,JPN,1969,7.437604
Japan,JPN,1970,6.54167
Japan,JPN,1971,6.9699726
Japan,JPN,1972,6.5799584
Japan,JPN,1973,4.7081666
Japan,JPN,1974,5.8826447
Japan,JPN,1975,5.9975853
Japan,JPN,1976,5.766711
Japan,JPN,1977,5.070976
Japan,JPN,1978,4.785345
Japan,JPN,1979,5.4248695
Japan,JPN,1980,6.145677
Japan,JPN,1981,6.199063
Japan,JPN,1982,6.642084
Japan,JPN,1983,6.7265954
Japan,JPN,1984,5.7186503
Japan,JPN,1985,6.361561
Japan,JPN,1986,6.313783
Japan,JPN,1987,5.7358537
Japan,JPN,1988,6.444454
Japan,JPN,1989,6.4262834
Japan,JPN,1990,5.6428027
Japan,JPN,1991,5.887051
Japan,JPN,1992,5.0480127
Japan,JPN,1993,5.6211276
Japan,JPN,1994,4.068079
Japan,JPN,1995,4.6962852
Japan,JPN,1996,4.573313
Japan,JPN,1997,4.9948163
Japan,JPN,1998,5.194056
Japan,JPN,1999,4.881813
Japan,JPN,2000,4.8190794
Japan,JPN,2001,4.714588
Japan,JPN,2002,4.722882
Japan,JPN,2003,5.3383565
Japan,JPN,2004,5.252959
Japan,JPN,2005,4.72292
Japan,JPN,2006,5.236691
Japan,JPN,2007,4.692853
Japan,JPN,2008,4.765288
Japan,JPN,2009,4.9600253
Japan,JPN,2010,5.649895
Japan,JPN,2011,5.6971602
Japan,JPN,2012,5.6249747
Japan,JPN,2013,6.106115
Japan,JPN,2014,6.9184957
Japan,JPN,2015,8.037719
Japan,JPN,2016,7.962104
Japan,JPN,2017,8.4127655
Japan,JPN,2018,9.0548525
Japan,JPN,2019,9.28418
Japan,JPN,2020,10.928533
Japan,JPN,2021,11.268134
Japan,JPN,2022,11.606307
Japan,JPN,2023,12.584244
Kazakhstan,KAZ,1985,1.9355254
Kazakhstan,KAZ,1986,1.7365297
Kazakhstan,KAZ,1987,2.035726
Kazakhstan,KAZ,1988,2.3956876
Kazakhstan,KAZ,1989,2.5382574
Kazakhstan,KAZ,1990,2.534389
Kazakhstan,KAZ,1991,2.4798362
Kazakhstan,KAZ,1992,2.3956668
Kazakhstan,KAZ,1993,3.0152721
Kazakhstan,KAZ,1994,4.0728307
Kazakhstan,KAZ,1995,4.114585
Kazakhstan,KAZ,1996,4.1591706
Kazakhstan,KAZ,1997,4.181545
Kazakhstan,KAZ,1998,4.1937065
Kazakhstan,KAZ,1999,4.455529
Kazakhstan,KAZ,2000,6.0228243
Kazakhstan,KAZ,2001,5.704264
Kazakhstan,KAZ,2002,6.120414
Kazakhstan,KAZ,2003,5.382555
Kazakhstan,KAZ,2004,4.7320495
Kazakhstan,KAZ,2005,4.4577413
Kazakhstan,KAZ,2006,4.0676646
Kazakhstan,KAZ,2007,3.8324938
Kazakhstan,KAZ,2008,3.2989423
Kazakhstan,KAZ,2009,3.3763013
Kazakhstan,KAZ,2010,3.6429863
Kazakhstan,KAZ,2011,3.1336143
Kazakhstan,KAZ,2012,2.8702004
Kazakhstan,KAZ,2013,2.881895
Kazakhstan,KAZ,2014,2.9155889
Kazakhstan,KAZ,2015,4.0009217
Kazakhstan,KAZ,2016,4.511002
Kazakhstan,KAZ,2017,4.0515256
Kazakhstan,KAZ,2018,3.6561053
Kazakhstan,KAZ,2019,3.662659
Kazakhstan,KAZ,2020,4.258704
Kazakhstan,KAZ,2021,4.005931
Kazakhstan,KAZ,2022,4.2288795
Kazakhstan,KAZ,2023,4.5201697
Latvia,LVA,1985,8.286785
Latvia,LVA,1986,8.983883
Latvia,LVA,1987,12.136781
Latvia,LVA,1988,10.432147
Latvia,LVA,1989,12.539952
Latvia,LVA,1990,15.3755045
Latvia,LVA,1991,12.153858
Latvia,LVA,1992,13.07024
Latvia,LVA,1993,17.300793
Latvia,LVA,1994,20.521252
Latvia,LVA,1995,19.48626
Latvia,LVA,1996,13.271263
Latvia,LVA,1997,20.917942
Latvia,LVA,1998,28.0856
Latvia,LVA,1999,21.138714
Latvia,LVA,2000,22.11818
Latvia,LVA,2001,20.512129
Latvia,LVA,2002,17.687971
Latvia,LVA,2003,16.751474
Latvia,LVA,2004,20.242413
Latvia,LVA,2005,20.919247
Latvia,LVA,2006,17.916225
Latvia,LVA,2007,17.48977
Latvia,LVA,2008,19.600128
Latvia,LVA,2009,22.801994
Latvia,LVA,2010,20.997272
Latvia,LVA,2011,19.912294
Latvia,LVA,2012,25.260372
Latvia,LVA,2013,22.860985
Latvia,LVA,2014,19.858122
Latvia,LVA,2015,19.562021
Latvia,LVA,2016,22.235506
Latvia,LVA,2017,30.942253
Latvia,LVA,2018,23.442759
Latvia,LVA,2019,20.844696
Latvia,LVA,2020,26.025894
Latvia,LVA,2021,25.304802
Latvia,LVA,2022,27.408606
Latvia,LVA,2023,31.915909
Lithuania,LTU,1985,0.6436673
Lithuania,LTU,1986,0.6819008
Lithuania,LTU,1987,0.6134985
Lithuania,LTU,1988,0.6201881
Lithuania,LTU,1989,0.57254976
Lithuania,LTU,1990,0.6243796
Lithuania,LTU,1991,0.4838643
Lithuania,LTU,1992,0.7001069
Lithuania,LTU,1993,1.1237099
Lithuania,LTU,1994,1.5000485
Lithuania,LTU,1995,1.1099584
Lithuania,LTU,1996,0.8900921
Lithuania,LTU,1997,0.8685352
Lithuania,LTU,1998,1.1434216
Lithuania,LTU,1999,1.388375
Lithuania,LTU,2000,1.2781198
Lithuania,LTU,2001,1.065471
Lithuania,LTU,2002,1.0652574
Lithuania,LTU,2003,0.9441184
Lithuania,LTU,2004,1.2040867
Lithuania,LTU,2005,1.4377186
Lithuania,LTU,2006,1.6417141
Lithuania,LTU,2007,2.2996328
Lithuania,LTU,2008,2.485153
Lithuania,LTU,2009,2.8316357
Lithuania,LTU,2010,4.697627
Lithuania,LTU,2011,5.3255224
Lithuania,LTU,2012,5.892642
Lithuania,LTU,2013,7.877203
Lithuania,LTU,2014,8.20071
Lithuania,LTU,2015,8.635307
Lithuania,LTU,2016,9.8842945
Lithuania,LTU,2017,11.358493
Lithuania,LTU,2018,9.914701
Lithuania,LTU,2019,10.875838
Lithuania,LTU,2020,11.79922
Lithuania,LTU,2021,12.441873
Lithuania,LTU,2022,14.903524
Lithuania,LTU,2023,17.464672
Lower-middle-income countries,,1965,8.189596
Lower-middle-income countries,,1966,7.899058
